productId,name,subType,rarity,printing,marketPrice,lowPrice,highPrice,lastUpdated
593147,Sky Striker Mobilize - Engage! (Quarter Century Secret Rare),1st Edition,,,94.59,78.0,125.0,
593148,Fusion Destiny (Platinum Secret Rare),1st Edition,,,1.1,0.64,8.91,
593149,Fusion Destiny (Quarter Century Secret Rare),1st Edition,,,29.72,23.39,99.0,
593150,Soul Servant (Platinum Secret Rare),1st Edition,,,8.77,5.93,35.0,
593151,Soul Servant (Quarter Century Secret Rare),1st Edition,,,38.66,36.26,188.88,
593152,Toon Black Luster Soldier (Platinum Secret Rare),1st Edition,,,5.5,3.7,15.0,
593153,Toon Black Luster Soldier (Quarter Century Secret Rare),1st Edition,,,12.85,12.28,70.0,
593154,Duel Tower (Platinum Secret Rare),1st Edition,,,0.3,0.1,8.91,
593155,Duel Tower (Quarter Century Secret Rare),1st Edition,,,1.69,1.22,29.99,
593156,Sky Striker Mobilize - Linkage! (Platinum Secret Rare),1st Edition,,,5.31,3.99,15.0,
593157,Sky Striker Mobilize - Linkage! (Quarter Century Secret Rare),1st Edition,,,102.22,83.48,300.0,
593158,Duel Academy (Platinum Secret Rare),1st Edition,,,0.3,0.05,8.91,
593159,Duel Academy (Quarter Century Secret Rare),1st Edition,,,1.82,1.0,18.69,
593160,"On Your Mark, Get Set, DUEL! (Platinum Secret Rare)",1st Edition,,,0.4,0.14,8.91,
593161,"On Your Mark, Get Set, DUEL! (Quarter Century Secret Rare)",1st Edition,,,5.97,4.99,30.0,
593847,Dark Magician Girl (Platinum Secret Rare) (B),1st Edition,,,5.0,4.35,149.99,
593848,Dark Magician Girl (Platinum Secret Rare) (C),1st Edition,,,4.65,4.0,57.93,
593849,Dark Magician Girl (Quarter Century Secret Rare) (B),1st Edition,,,53.05,45.74,199.99,
593850,Dark Magician Girl (Quarter Century Secret Rare) (C),1st Edition,,,43.8,39.0,199.99,
593866,Polymerization (A) (Alternate Art),1st Edition,,,0.37,0.08,2.98,
593867,Polymerization (A) (Alternate Art) (Secret Rare),1st Edition,,,0.6,0.24,5.0,
593868,Polymerization (A) (Alternate Art) (Platinum Secret Rare),1st Edition,,,2.63,1.6,14.95,
593870,Polymerization (A) (Alternate Art) (PUR),1st Edition,,,1.08,0.49,3.33,
593874,Polymerization (B) (HERO Art) (PCR),1st Edition,,,1.66,0.94,10.0,
593877,Polymerization (A) (Alternate Art) (UR),1st Edition,,,0.33,0.19,5.5,
593879,Polymerization (A) (Alternate Art) (Quarter Century Secret Rare),1st Edition,,,14.36,12.43,128.0,
594073,Sky Striker Ace - Shizuku (Alternate Art) (Quarter Century Secret Rare),1st Edition,,,34.17,30.84,109.9,
594074,Ghost Sister & Spooky Dogwood (Alternate Art) (Quarter Century Secret Rare),1st Edition,,,5.96,5.19,59.99,
594720,Card Trooper (Platinum Secret Rare),1st Edition,,,0.74,0.49,9.99,
594897,Ghost Reaper & Winter Cherries (Alternate Art) (Quarter Century Secret Rare),1st Edition,,,8.99,7.67,50.0,
605130,Quarter Century Bonanza Tuck Box (Retail Exclusive),Normal,,,46.95,54.95,99.99,
